transaction_id,order_id,payment_date,payment_amount,payment_method
3065,4209,2023-07-07 02:42:42,124,Bank Transfer
3066,1536,2023-04-12 07:03:01,701,Credit Card
3067,2394,2023-07-12 12:32:18,238,Bank Transfer
3068,2963,2023-02-20 01:38:16,307,PayPal
3069,166,2023-07-24 01:10:30,55,Credit Card
3070,331,2022-11-07 20:53:24,881,Credit Card
3071,231,2022-11-26 11:31:32,98,Credit Card
3072,3787,2023-09-02 12:19:51,789,Bank Transfer
3073,1399,2023-08-29 12:10:03,411,PayPal
3074,3324,2022-10-11 05:59:36,149,Credit Card
3075,1811,2023-05-29 11:48:51,675,Credit Card
3076,1410,2022-10-04 07:21:36,120,Bank Transfer
3077,2690,2022-11-07 00:51:00,998,PayPal
3078,4169,2023-09-11 03:18:18,29,Credit Card
3079,1044,2023-02-19 20:11:17,48,Credit Card
3080,326,2023-05-18 14:09:23,162,PayPal
3081,3446,2023-04-22 17:58:50,868,PayPal
3082,3003,2023-04-15 07:28:59,187,PayPal
3083,2226,2023-01-10 01:48:44,170,Bank Transfer
3084,4612,2023-09-23 19:57:29,267,Bank Transfer
3085,2592,2023-08-23 14:26:48,141,PayPal
3086,4839,2023-06-06 07:08:06,533,PayPal
3087,246,2023-09-06 18:59:50,433,PayPal
3088,3323,2023-08-05 04:50:31,774,Bank Transfer
3089,4722,2023-05-23 10:23:29,248,Credit Card
3090,4985,2023-07-06 01:02:52,442,Credit Card
3091,2371,2023-07-26 12:36:59,190,PayPal
3092,1189,2023-08-17 09:41:03,608,PayPal
3093,1628,2023-02-20 03:48:36,154,Bank Transfer
3094,2193,2023-05-07 06:39:55,904,Credit Card
3095,1011,2022-10-06 16:11:01,583,PayPal
3096,2910,2023-02-16 03:42:48,694,Bank Transfer
3097,3611,2023-06-16 18:47:04,282,Credit Card
3098,4429,2023-02-19 21:08:17,983,Credit Card
3099,4941,2023-08-16 07:51:38,271,PayPal
3100,488,2023-06-27 03:40:59,522,Bank Transfer
3101,4761,2022-10-23 14:37:53,229,Credit Card
3102,3141,2023-04-04 13:48:42,128,Credit Card
3103,918,2023-03-05 16:29:53,853,Credit Card
3104,1557,2023-01-14 09:31:57,350,Credit Card
3105,897,2023-02-05 06:26:28,140,PayPal
3106,1073,2022-12-28 13:58:39,666,Credit Card
3107,3361,2023-08-30 04:42:17,34,Bank Transfer
3108,1323,2023-01-01 10:15:32,266,Bank Transfer
3109,4404,2023-05-25 18:45:28,728,Bank Transfer
3110,4603,2023-02-02 17:17:08,975,Credit Card
3111,670,2023-02-12 05:51:42,752,Credit Card
3112,2302,2023-05-11 14:20:40,970,Bank Transfer
3113,3728,2023-08-30 09:38:57,287,Credit Card
3114,4544,2023-03-02 10:30:25,78,PayPal
3115,2428,2022-10-12 15:36:49,457,Credit Card
3116,2080,2023-07-04 00:04:38,24,PayPal
3117,4669,2023-08-13 13:06:24,726,Bank Transfer
3118,2886,2023-07-21 03:36:04,137,PayPal
3119,2779,2022-12-27 07:13:30,910,PayPal
3120,4333,2023-09-04 04:13:43,82,Bank Transfer
3121,1889,2023-08-25 09:54:54,806,PayPal
3122,3653,2023-08-18 17:28:56,24,Bank Transfer
3123,732,2022-10-23 17:14:23,362,PayPal
3124,1103,2023-03-08 06:02:35,672,Credit Card
3125,723,2023-03-18 07:37:38,603,Credit Card
3126,1387,2023-01-07 03:02:35,67,PayPal
3127,4142,2023-07-02 18:13:25,547,Credit Card
3128,3009,2023-01-10 20:44:22,450,PayPal
3129,2481,2023-08-27 14:06:34,13,PayPal
3130,820,2023-04-17 03:11:19,878,Bank Transfer
3131,3689,2023-03-18 19:53:17,45,Bank Transfer
3132,2903,2023-07-24 00:08:58,487,Credit Card
3133,1874,2023-07-06 22:01:15,447,Bank Transfer
3134,4987,2023-08-15 03:28:37,309,Bank Transfer
3135,2991,2023-01-06 04:50:10,484,PayPal
3136,595,2022-11-10 11:52:13,979,Credit Card
3137,1422,2023-08-22 23:36:42,229,Bank Transfer
3138,1924,2023-01-27 18:20:44,921,Credit Card
3139,4868,2023-02-09 08:29:19,548,PayPal
3140,880,2023-06-16 20:56:01,427,Bank Transfer
3141,3648,2023-06-07 22:23:31,278,PayPal
3142,741,2023-03-04 21:42:28,790,Bank Transfer
3143,1711,2023-05-01 14:25:21,968,Credit Card
3144,2242,2023-02-08 07:36:41,305,PayPal
3145,344,2023-08-26 12:45:31,632,Bank Transfer
3146,4864,2023-05-22 02:32:18,708,Credit Card
3147,1707,2023-07-15 09:38:35,549,PayPal
3148,3035,2023-07-26 04:38:57,909,PayPal
3149,1658,2022-11-22 11:05:15,428,Credit Card
3150,354,2023-05-07 07:11:12,580,Credit Card
3151,4103,2022-10-18 16:35:05,978,PayPal
3152,259,2023-09-24 19:00:04,843,Bank Transfer
3153,1381,2022-10-30 19:15:34,541,Bank Transfer
3154,2137,2023-05-14 05:30:12,74,Bank Transfer
3155,4497,2023-09-27 08:54:08,212,Credit Card
3156,1651,2023-06-27 09:54:12,993,PayPal
3157,960,2022-10-10 15:49:11,353,PayPal
3158,1792,2023-03-23 15:47:33,757,PayPal
3159,4239,2023-03-24 07:06:33,341,Credit Card
3160,163,2023-09-05 20:21:33,483,Credit Card
3161,2626,2022-10-24 22:10:44,304,PayPal
3162,3350,2023-03-19 00:53:35,30,PayPal
3163,3236,2023-02-12 09:14:14,739,Credit Card
3164,3942,2023-07-12 04:44:40,395,PayPal
3165,2469,2023-07-26 06:22:42,324,Bank Transfer
3166,2558,2022-10-27 01:08:34,629,Bank Transfer
3167,3530,2023-08-05 21:54:26,605,Credit Card
3168,2812,2023-02-21 06:03:27,86,PayPal
3169,2942,2022-12-11 03:59:17,317,Bank Transfer
3170,3871,2023-07-23 23:33:00,245,Bank Transfer
3171,1501,2023-09-18 16:01:46,775,Bank Transfer
3172,1152,2023-04-12 16:21:36,674,Bank Transfer
3173,4743,2023-07-07 03:51:26,879,PayPal
3174,3602,2023-03-21 07:35:09,451,Bank Transfer
3175,4844,2023-05-13 02:47:22,565,Bank Transfer
3176,2613,2023-09-25 02:16:35,561,Bank Transfer
3177,1834,2023-05-10 10:37:22,804,PayPal
3178,3618,2023-04-23 10:19:57,412,Credit Card
3179,2644,2023-06-08 23:42:50,668,PayPal
3180,1943,2023-02-20 01:15:12,260,PayPal
3181,4123,2023-06-10 16:23:09,310,Bank Transfer
3182,2368,2023-08-11 01:15:44,615,PayPal
3183,1496,2023-01-02 07:23:24,332,Credit Card
3184,3560,2023-07-28 22:17:56,42,PayPal
3185,3775,2023-06-11 21:10:27,938,PayPal
3186,3770,2022-12-24 08:47:21,299,Credit Card
3187,1906,2023-05-07 01:22:59,835,Credit Card
3188,2261,2023-06-16 00:25:28,816,Credit Card
3189,784,2023-04-03 02:21:47,703,PayPal
3190,1199,2023-07-01 15:07:43,941,Credit Card
3191,827,2023-08-31 06:51:06,225,PayPal
3192,1767,2023-01-05 19:33:49,748,PayPal
3193,3053,2023-07-10 01:24:32,238,PayPal
3194,4663,2023-09-06 10:42:46,163,PayPal
3195,1120,2023-09-03 07:30:25,571,PayPal
3196,4044,2023-04-14 09:00:26,86,PayPal
3197,3148,2023-07-16 17:47:05,924,Credit Card
3198,2061,2023-02-01 16:12:02,965,Bank Transfer
3199,3782,2022-10-06 21:00:42,262,Credit Card
3200,3125,2023-02-26 09:46:16,242,Credit Card
3201,2017,2023-02-16 06:03:38,639,Credit Card
3202,3806,2023-04-13 16:03:38,915,Credit Card
3203,4080,2023-06-19 15:00:12,609,PayPal
3204,4629,2023-05-26 20:55:44,506,Bank Transfer
3205,1957,2022-11-20 20:16:19,549,Credit Card
3206,2983,2022-11-05 15:03:11,870,Bank Transfer
3207,238,2023-01-30 13:32:14,777,PayPal
3208,2470,2023-06-11 17:00:14,471,PayPal
3209,4611,2023-08-13 08:23:50,789,Bank Transfer
3210,4066,2022-11-24 10:44:11,872,Bank Transfer
3211,2916,2022-10-02 02:36:45,647,PayPal
3212,1124,2023-03-02 19:54:17,639,Bank Transfer
3213,407,2023-07-24 08:03:44,895,Credit Card
3214,2186,2023-05-09 16:37:03,208,PayPal
3215,2180,2022-12-15 09:31:23,581,PayPal
3216,2232,2022-11-07 14:54:36,349,PayPal
3217,101,2023-07-31 11:21:43,704,PayPal
3218,819,2023-06-26 01:54:26,314,PayPal
3219,1893,2022-10-11 18:12:25,395,Bank Transfer
3220,3288,2023-05-21 06:02:54,831,PayPal
3221,3363,2022-11-04 18:07:15,372,Bank Transfer
3222,2961,2023-05-21 11:09:02,165,Bank Transfer
3223,1753,2023-01-03 13:43:40,97,Credit Card
3224,405,2023-04-15 02:43:27,203,PayPal
3225,2989,2023-03-26 16:01:49,111,Bank Transfer
3226,559,2023-05-09 17:59:02,584,Credit Card
3227,4321,2022-10-27 02:50:12,834,Credit Card
3228,3871,2023-04-27 18:01:43,591,Credit Card
3229,703,2022-12-05 12:08:51,722,Bank Transfer
3230,511,2023-07-02 17:44:42,109,Bank Transfer
3231,4744,2023-01-16 14:05:18,360,Credit Card
3232,181,2023-07-31 16:50:22,194,Bank Transfer
3233,2649,2023-04-24 13:10:32,126,PayPal
3234,1475,2023-02-07 06:19:16,873,Bank Transfer
3235,1022,2022-12-14 21:17:25,919,PayPal
3236,2656,2023-04-19 02:41:05,996,Credit Card
3237,1220,2022-12-24 12:27:27,171,PayPal
3238,2832,2022-12-22 23:33:38,91,Credit Card
3239,4176,2023-05-04 18:17:30,968,Bank Transfer
3240,1343,2023-07-28 21:25:28,863,PayPal
3241,4200,2023-06-02 18:27:03,162,Credit Card
3242,564,2023-05-10 04:18:51,39,Credit Card
3243,2328,2023-07-17 11:44:36,65,Credit Card
3244,385,2022-10-24 15:12:30,765,Credit Card
3245,3717,2023-04-29 10:43:37,641,PayPal
3246,4060,2023-08-09 16:51:06,743,Bank Transfer
3247,2004,2023-06-19 15:05:56,229,Bank Transfer
3248,2628,2022-10-01 05:08:01,522,PayPal
3249,4043,2023-02-26 18:42:40,960,PayPal
3250,4135,2023-03-13 05:35:11,207,PayPal
3251,4673,2023-05-30 22:48:22,808,PayPal
3252,198,2023-06-19 14:27:22,833,PayPal
3253,3132,2023-07-11 16:56:49,145,Bank Transfer
3254,3006,2023-02-10 09:36:35,689,Credit Card
3255,2464,2023-09-08 14:59:38,911,PayPal
3256,272,2023-01-14 17:54:45,991,Credit Card
3257,2314,2023-01-24 06:41:26,960,Credit Card
3258,4999,2023-08-26 06:35:13,625,Credit Card
3259,2293,2023-08-14 18:23:03,838,PayPal
3260,1749,2023-06-19 11:16:16,477,Credit Card
3261,3480,2022-10-25 17:06:04,713,Bank Transfer
3262,2908,2023-07-03 09:58:19,269,Bank Transfer
3263,3578,2022-10-11 05:38:24,99,Bank Transfer
3264,1672,2023-02-03 19:46:06,988,PayPal
3265,3602,2023-05-07 05:24:32,745,Bank Transfer
3266,322,2023-09-05 16:04:48,598,Credit Card
3267,3956,2023-09-16 01:28:35,354,Credit Card
3268,2209,2023-04-04 16:54:14,952,Credit Card
3269,3824,2023-03-06 17:10:29,398,Credit Card
3270,3423,2023-08-27 15:43:13,557,PayPal
3271,4483,2022-11-10 08:58:33,833,Bank Transfer
3272,1859,2023-02-23 18:56:22,135,PayPal
3273,740,2023-03-01 05:16:48,875,Bank Transfer
3274,2632,2023-05-23 13:52:38,227,PayPal
3275,1496,2023-01-29 17:06:16,649,Bank Transfer
3276,4144,2023-05-01 02:20:38,517,Credit Card
3277,2525,2023-04-05 20:40:09,363,Bank Transfer
3278,334,2023-04-25 08:39:18,574,Credit Card
3279,385,2023-08-13 18:01:18,913,Credit Card
3280,3425,2022-11-29 01:36:43,210,Credit Card
3281,2024,2023-03-11 16:19:23,319,PayPal
3282,694,2023-04-08 06:02:04,318,Bank Transfer
3283,1403,2022-11-09 15:09:57,426,Credit Card
3284,4881,2023-05-30 03:25:43,579,Bank Transfer
3285,2221,2023-03-29 16:00:55,779,Credit Card
3286,1658,2022-10-03 05:42:51,294,PayPal
3287,2252,2023-05-08 02:25:24,773,PayPal
3288,1343,2023-04-21 08:22:26,71,Credit Card
3289,1486,2022-10-22 13:13:44,553,Bank Transfer
3290,4784,2022-10-10 06:43:42,602,Credit Card
3291,4176,2023-05-31 05:38:56,586,Bank Transfer
3292,769,2023-03-06 08:16:35,586,PayPal
3293,2563,2022-11-09 10:22:11,373,PayPal
3294,2537,2023-01-18 19:44:53,42,PayPal
3295,1779,2023-04-03 20:38:08,935,PayPal
3296,462,2022-10-10 08:00:36,750,Bank Transfer
3297,2761,2023-09-24 06:11:29,968,Bank Transfer
3298,1864,2023-06-03 16:14:59,236,Bank Transfer
3299,2484,2023-03-18 13:54:49,288,PayPal
3300,365,2023-02-09 11:00:26,56,Credit Card
3301,3649,2023-05-28 15:00:28,341,Credit Card
3302,3997,2022-11-07 23:28:15,57,Credit Card
3303,4370,2022-10-10 03:35:16,787,Bank Transfer
3304,3865,2022-10-01 05:11:14,709,PayPal
3305,2735,2023-04-17 00:01:07,586,Bank Transfer
3306,1772,2023-08-19 03:42:24,687,Bank Transfer
3307,2779,2023-01-17 08:27:41,985,Credit Card
3308,4882,2023-02-28 18:32:46,755,Bank Transfer
3309,2991,2023-08-27 15:43:40,900,PayPal
3310,3632,2023-06-13 22:11:02,774,Bank Transfer
3311,1352,2023-02-25 17:51:10,32,PayPal
3312,1906,2022-12-05 01:36:46,341,PayPal
3313,2468,2023-03-19 01:27:13,724,PayPal
3314,1718,2023-07-06 11:01:06,782,PayPal
3315,99,2022-11-07 08:06:23,517,PayPal
3316,1366,2023-07-06 08:32:36,660,Credit Card
3317,1588,2023-06-18 02:22:46,735,Bank Transfer
3318,3387,2023-03-26 03:05:02,403,Credit Card
3319,3148,2023-09-09 15:06:24,709,Bank Transfer
3320,4598,2023-06-22 21:34:23,431,Credit Card
3321,331,2023-01-21 11:20:02,361,PayPal
3322,4004,2022-09-30 10:23:42,546,PayPal
3323,1605,2023-02-25 03:08:55,80,Bank Transfer
3324,3375,2023-02-21 02:36:11,392,PayPal
3325,1497,2023-07-29 01:53:38,256,Bank Transfer
3326,631,2023-03-03 09:01:35,61,Bank Transfer
3327,3242,2023-02-07 17:20:15,224,PayPal
3328,3237,2023-01-28 05:23:24,70,Bank Transfer
3329,3276,2023-05-01 00:18:47,718,PayPal
3330,2946,2023-08-22 16:36:01,448,Bank Transfer
3331,896,2023-01-23 10:09:49,67,Bank Transfer
3332,3186,2022-10-17 10:38:51,887,PayPal
3333,1545,2023-06-26 12:43:24,317,PayPal
3334,700,2022-12-25 04:51:35,148,Bank Transfer
3335,3199,2022-10-04 04:02:01,151,Credit Card
3336,4257,2022-11-12 12:46:21,629,Bank Transfer
3337,156,2023-07-08 01:37:04,889,Credit Card
3338,2963,2023-01-15 18:28:37,566,Credit Card
3339,757,2023-02-14 14:04:10,755,PayPal
3340,2687,2023-04-14 17:26:06,808,Credit Card
3341,2806,2023-09-11 13:10:58,74,PayPal
3342,1630,2023-08-24 19:57:37,134,PayPal
3343,507,2023-05-15 07:51:34,425,PayPal
3344,2990,2023-04-03 11:04:00,483,Credit Card
3345,2340,2023-04-19 08:10:45,80,Credit Card
3346,3128,2022-11-22 18:03:02,770,PayPal
3347,4122,2023-01-08 16:29:00,18,PayPal
3348,2655,2023-08-08 04:55:48,933,Bank Transfer
3349,4104,2023-03-02 11:29:37,25,Credit Card
3350,3976,2022-12-17 09:10:07,932,Credit Card
3351,931,2023-09-18 09:20:07,304,Bank Transfer
3352,4525,2023-08-15 21:20:53,812,Bank Transfer
3353,2106,2023-08-07 23:49:01,344,PayPal
3354,4495,2023-01-31 10:23:34,334,Bank Transfer
3355,4755,2023-03-15 01:59:02,302,Credit Card
3356,552,2023-07-29 02:43:17,569,Bank Transfer
3357,3249,2023-04-13 17:33:01,653,Credit Card
3358,4108,2022-12-25 00:46:53,473,Credit Card
3359,1261,2023-08-04 17:42:36,752,PayPal
3360,1278,2023-01-22 05:27:25,373,Bank Transfer
3361,2602,2023-05-06 12:33:40,625,PayPal
3362,1943,2023-02-16 21:23:12,782,PayPal
3363,4348,2023-02-16 05:16:07,173,PayPal
3364,2694,2023-03-06 22:04:22,370,Credit Card
3365,26,2023-02-28 00:23:32,956,Credit Card
3366,2601,2023-04-26 20:56:34,650,Credit Card
3367,3756,2022-10-09 21:20:20,275,PayPal
3368,2934,2023-05-01 17:25:47,558,PayPal
3369,2612,2022-11-15 18:49:33,759,Bank Transfer
3370,740,2022-10-30 07:25:10,789,Bank Transfer
3371,1423,2022-11-22 10:54:29,171,Credit Card
3372,2222,2022-12-10 12:50:06,513,Bank Transfer
3373,2692,2023-09-15 13:53:55,549,PayPal
3374,3496,2023-02-03 17:52:58,851,PayPal
3375,1090,2022-10-12 22:20:37,626,Bank Transfer
3376,917,2023-09-25 05:59:38,706,Bank Transfer
3377,3485,2023-03-10 05:38:57,885,Credit Card
3378,486,2023-06-02 03:18:41,668,PayPal
3379,4035,2023-03-10 02:37:57,592,PayPal
3380,2048,2022-10-08 10:11:24,349,Bank Transfer
3381,1964,2023-01-10 22:57:03,170,Bank Transfer
3382,351,2023-04-29 08:41:03,356,Credit Card
3383,3372,2023-02-20 22:51:24,450,Credit Card
3384,2905,2022-10-13 21:35:25,248,PayPal
3385,1988,2022-10-22 05:39:31,603,PayPal
3386,2274,2023-07-20 17:58:34,179,Bank Transfer
3387,3020,2023-07-09 16:55:48,491,PayPal
3388,3254,2023-04-09 18:15:56,88,Bank Transfer
3389,66,2023-03-29 03:38:25,188,Bank Transfer
3390,1737,2023-06-06 18:55:13,20,Bank Transfer
3391,427,2023-05-14 00:06:36,474,Bank Transfer
3392,3103,2023-01-12 23:48:04,551,Bank Transfer
3393,2156,2023-05-14 23:02:57,157,PayPal
3394,1164,2023-06-30 10:21:01,540,Bank Transfer
3395,4142,2023-03-11 23:15:28,422,PayPal
3396,2654,2023-07-23 02:02:28,836,Credit Card
3397,935,2023-03-09 09:21:40,825,Bank Transfer
3398,2150,2023-05-13 09:00:18,341,Bank Transfer
3399,2660,2022-09-29 06:24:42,82,PayPal
3400,911,2023-03-01 20:10:05,270,Credit Card
3401,87,2023-04-14 01:58:51,403,PayPal
3402,3701,2023-06-08 02:33:53,739,PayPal
3403,704,2023-06-20 11:03:06,207,Credit Card
3404,2640,2023-08-13 10:53:41,457,PayPal
3405,2469,2023-02-24 14:42:39,84,Credit Card
3406,577,2023-01-19 12:49:06,189,Bank Transfer
3407,749,2022-12-18 02:59:08,711,Bank Transfer
3408,686,2022-11-17 15:03:28,179,Bank Transfer
3409,89,2022-11-15 18:51:07,174,Credit Card
3410,2050,2023-07-22 09:31:04,312,Credit Card
3411,4856,2023-07-01 19:44:58,576,Bank Transfer
3412,1147,2023-02-05 17:44:03,928,Bank Transfer
3413,1646,2023-03-24 00:15:48,27,Credit Card
3414,924,2023-03-26 08:14:45,637,Credit Card
3415,4610,2023-05-03 08:31:53,500,PayPal
3416,754,2023-01-06 00:53:31,349,PayPal
3417,4996,2022-11-16 01:33:10,766,Bank Transfer
3418,620,2023-01-24 10:58:07,345,Bank Transfer
3419,546,2023-05-13 12:50:25,646,Credit Card
3420,4258,2023-05-23 08:21:35,450,Credit Card
3421,2244,2023-06-10 21:26:39,77,PayPal
3422,2981,2022-10-09 00:04:12,726,Bank Transfer
3423,1585,2023-04-03 19:16:11,63,Credit Card
3424,3266,2022-09-29 04:06:40,748,Bank Transfer
3425,1426,2022-10-18 23:15:07,326,Bank Transfer
3426,4915,2023-09-10 15:03:59,341,PayPal
3427,4638,2022-09-27 09:08:51,205,PayPal
3428,4024,2023-08-23 06:58:13,427,PayPal
3429,4986,2023-03-16 00:06:26,524,PayPal
3430,4926,2022-12-30 00:03:51,708,Credit Card
3431,1268,2023-03-17 17:47:35,681,Credit Card
3432,168,2023-03-29 21:23:30,717,Credit Card
3433,1240,2023-09-20 23:16:06,647,Credit Card
3434,472,2022-11-17 10:55:08,415,Credit Card
3435,1211,2023-02-16 02:30:18,711,PayPal
3436,591,2023-02-04 05:50:59,435,PayPal
3437,4370,2023-09-01 03:28:45,613,PayPal
3438,3885,2023-03-03 07:48:53,760,PayPal
3439,3905,2023-03-05 15:36:53,764,PayPal
3440,3103,2023-05-07 06:10:35,923,Credit Card
3441,46,2022-12-14 19:34:39,65,Credit Card
3442,4817,2023-07-21 20:48:10,502,PayPal
3443,599,2023-08-28 08:55:12,177,Bank Transfer
3444,2159,2023-08-16 09:54:19,252,PayPal
3445,1573,2023-02-02 16:43:01,600,Credit Card
3446,2086,2023-03-23 20:25:17,849,Credit Card
3447,4505,2022-10-12 04:06:01,884,Credit Card
3448,3276,2022-11-15 15:42:16,51,Bank Transfer
3449,4406,2023-03-03 10:54:23,635,Bank Transfer
3450,1203,2023-05-29 15:16:12,954,Bank Transfer
3451,1635,2022-11-12 01:26:21,116,Credit Card
3452,4937,2023-09-04 16:21:24,691,Credit Card
3453,4546,2022-11-30 00:41:18,205,Bank Transfer
3454,1964,2023-05-08 11:08:33,75,Bank Transfer
3455,336,2022-11-26 14:44:55,878,PayPal
3456,3255,2023-04-11 16:05:08,54,Bank Transfer
3457,1778,2023-01-08 01:11:14,704,Bank Transfer
3458,1896,2023-05-31 19:02:04,657,PayPal
3459,900,2023-08-15 19:33:36,331,Credit Card
3460,89,2023-03-20 09:45:33,547,Bank Transfer
3461,2297,2023-04-17 16:05:46,321,Bank Transfer
3462,4840,2023-09-13 00:20:45,490,PayPal
3463,4745,2022-11-12 01:07:29,984,Bank Transfer
3464,4088,2023-07-12 15:46:08,933,PayPal
3465,1735,2023-07-01 11:18:02,346,Bank Transfer
3466,2741,2023-07-31 13:08:12,704,Bank Transfer
3467,646,2023-07-06 05:45:55,62,Credit Card
3468,435,2023-05-04 20:18:20,408,Bank Transfer
3469,2756,2023-07-14 06:51:37,529,Credit Card
3470,942,2023-09-05 11:59:49,389,Bank Transfer
3471,623,2023-01-31 03:58:19,643,PayPal
3472,109,2023-09-20 22:22:41,645,Bank Transfer
3473,4729,2023-08-30 10:22:03,972,Bank Transfer
3474,2861,2022-12-15 09:02:31,430,Bank Transfer
3475,2037,2023-06-18 06:57:47,967,Credit Card
3476,593,2023-03-24 08:02:51,844,PayPal
3477,239,2023-08-10 23:32:24,39,PayPal
3478,2655,2023-06-06 19:46:30,689,Credit Card
3479,1546,2023-05-20 04:58:06,691,Bank Transfer
3480,3987,2023-08-22 08:47:32,879,Bank Transfer
3481,3000,2023-07-17 02:21:56,958,PayPal
3482,2809,2023-02-28 21:18:01,859,Bank Transfer
3483,3512,2023-01-15 18:01:07,397,PayPal
3484,346,2023-05-01 10:51:56,363,Bank Transfer
3485,2184,2023-02-25 07:31:36,761,Credit Card
3486,3151,2023-05-03 08:10:05,532,Bank Transfer
3487,903,2022-10-06 22:06:16,883,PayPal
3488,848,2023-01-24 18:04:50,884,PayPal
3489,2414,2023-03-05 17:28:55,901,Credit Card
3490,2196,2023-09-13 16:20:32,359,PayPal
3491,4542,2023-04-29 18:15:01,665,PayPal
3492,1369,2022-10-18 17:17:31,222,Credit Card
3493,4454,2023-06-02 04:25:41,916,PayPal
3494,111,2023-03-20 02:46:45,133,PayPal
3495,3886,2023-03-31 08:03:27,176,Credit Card
3496,1624,2022-12-26 06:08:09,918,Bank Transfer
3497,1115,2023-06-10 22:17:52,567,PayPal
3498,55,2022-10-26 12:39:49,248,Bank Transfer
3499,1592,2022-12-11 00:35:14,199,Credit Card
3500,4763,2023-02-16 21:41:08,906,PayPal
3501,2616,2022-10-11 13:16:54,831,Credit Card
3502,3138,2023-02-06 12:35:46,397,Bank Transfer
3503,3143,2023-04-27 01:54:55,694,PayPal
3504,3713,2023-04-04 13:53:17,726,PayPal
3505,2084,2023-04-21 03:55:20,687,Bank Transfer
3506,4989,2023-04-23 08:59:10,121,Credit Card
3507,3966,2022-12-21 19:16:33,46,Credit Card
3508,4571,2022-10-12 14:27:12,938,PayPal
3509,3226,2022-12-26 10:52:44,889,Bank Transfer
3510,2268,2022-11-11 16:03:03,353,Bank Transfer
3511,1571,2023-01-08 13:10:33,448,Bank Transfer
3512,977,2022-11-02 13:33:44,315,PayPal
3513,3065,2023-04-04 20:57:06,588,Bank Transfer
3514,2824,2022-10-06 07:19:28,179,Bank Transfer
3515,1628,2023-03-20 23:34:49,678,Bank Transfer
3516,4958,2023-01-14 09:04:26,533,Bank Transfer
3517,2324,2023-03-17 08:23:00,633,Bank Transfer
3518,3261,2023-05-26 00:00:46,259,PayPal
3519,4504,2023-04-26 09:02:14,346,PayPal
3520,2507,2023-07-18 05:08:26,984,Credit Card
3521,267,2022-10-05 17:41:31,360,Credit Card
3522,1302,2023-02-21 02:10:44,980,Credit Card
3523,3559,2022-12-17 09:39:05,933,Credit Card
3524,2050,2023-07-08 15:33:19,133,Bank Transfer
3525,2578,2023-07-26 14:49:52,164,Credit Card
3526,1294,2023-03-14 09:19:35,356,Credit Card
3527,4658,2022-11-01 05:38:23,642,PayPal
3528,1584,2022-10-09 15:27:30,850,Bank Transfer
3529,729,2022-12-13 16:01:14,64,Credit Card
3530,3765,2022-11-15 04:10:53,35,PayPal
3531,853,2022-12-22 02:16:46,571,Credit Card
3532,4372,2023-02-24 11:46:27,404,Credit Card
3533,480,2023-07-24 08:08:39,983,Credit Card
3534,217,2023-04-07 23:44:56,228,Credit Card
3535,2333,2023-09-08 07:30:29,831,Bank Transfer
3536,4130,2023-05-14 23:52:43,478,PayPal
3537,4071,2023-01-06 22:54:03,531,Credit Card
3538,2865,2023-09-27 08:38:25,753,PayPal
3539,2324,2023-06-24 02:01:15,735,Credit Card
3540,2252,2023-07-24 04:54:33,619,Bank Transfer
3541,3377,2023-06-22 16:17:46,672,PayPal
3542,3521,2023-06-21 15:22:27,489,Bank Transfer
3543,3741,2023-04-26 03:19:19,901,Bank Transfer
3544,937,2023-09-09 17:47:17,132,Credit Card
3545,4597,2022-11-13 02:40:34,402,Bank Transfer
3546,1305,2023-07-02 19:08:58,280,PayPal
3547,1786,2023-06-18 19:43:06,553,PayPal
3548,3598,2023-03-22 00:47:16,508,Bank Transfer
3549,4381,2023-02-25 14:14:12,830,PayPal
3550,3,2022-12-18 17:40:53,273,Bank Transfer
3551,2003,2023-09-16 20:01:22,617,Credit Card
3552,3908,2022-11-10 13:59:57,713,Credit Card
3553,2170,2023-02-24 07:13:18,328,PayPal
3554,3330,2023-05-02 20:13:05,314,Bank Transfer
3555,1152,2023-01-15 05:55:52,936,Credit Card
3556,2789,2023-04-05 20:58:15,143,Bank Transfer
3557,4260,2022-12-21 22:40:06,264,Bank Transfer
3558,3077,2023-01-19 15:28:33,906,Credit Card
